"","lengthlist","samplelist","sample_trimmed","cluster"
"1718",152,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1719",152,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1720",152,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1721",152,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1722",153,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1723",153,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1724",153,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1725",153,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1726",154,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1727",154,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1728",154,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1729",154,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1730",154,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1731",154,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1732",154,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1733",154,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1734",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1735",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1736",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1737",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1738",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1739",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1740",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1741",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1742",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1743",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1744",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1745",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1746",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1747",155,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1748",156,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1749",156,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1750",156,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1751",156,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1752",156,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1753",156,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1754",156,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1755",156,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1756",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1757",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1758",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1759",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1760",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1761",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1762",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1763",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1764",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1765",157,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1766",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1767",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1768",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1769",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1770",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1771",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1772",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1773",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1774",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1775",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1776",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1777",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1778",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1779",158,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1780",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1781",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1782",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1783",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1784",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1785",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1786",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1787",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1788",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1789",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1790",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1791",159,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1792",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1793",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1794",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1795",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1796",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1797",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1798",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1799",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1800",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1801",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1802",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1803",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1804",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1805",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1806",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1807",160,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1808",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1809",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1810",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1811",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1812",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1813",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1814",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1815",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1816",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1817",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1818",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1819",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1820",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1821",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1822",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1823",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1824",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1825",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1826",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1827",161,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1828",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1829",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1830",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1831",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1832",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1833",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1834",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1835",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1836",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1837",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1838",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1839",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1840",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1841",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1842",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1843",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1844",162,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1845",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1846",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1847",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1848",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1849",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1850",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1851",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1852",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1853",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1854",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1855",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1856",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1857",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1858",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1859",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1860",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1861",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1862",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1863",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1864",163,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1865",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1866",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1867",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1868",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1869",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1870",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1871",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1872",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1873",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1874",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1875",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1876",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1877",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1878",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1879",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1880",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1881",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1882",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1883",164,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1884",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1885",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1886",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1887",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1888",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1889",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1890",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1891",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1892",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1893",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1894",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1895",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1896",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1897",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1898",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1899",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1900",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1901",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1902",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1903",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1904",165,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1905",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1906",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1907",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1908",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1909",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1910",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1911",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1912",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1913",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1914",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1915",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1916",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1917",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1918",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1919",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1920",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1921",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1922",166,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1923",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1924",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1925",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1926",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1927",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1928",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1929",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1930",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1931",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1932",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1933",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1934",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1935",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1936",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1937",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1938",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1939",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1940",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1941",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1942",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1943",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1944",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1945",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1946",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1947",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1948",167,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1949",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1950",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1951",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1952",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1953",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1954",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1955",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1956",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1957",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1958",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1959",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1960",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1961",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1962",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1963",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1964",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1965",168,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1966",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1967",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1968",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1969",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1970",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1971",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1972",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1973",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1974",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1975",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1976",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1977",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
"1978",169,"109P08_H01_CFFv1_NB0133_host_filtered.fastq","9P01","High cluster"
